INFO 2026-05-22 00:34:02,608 django.utils.autoreload Watching for file changes with StatReloader
INFO 2026-05-25 11:25:57,134 django.server "GET /static/css/shop.css HTTP/1.1" 304 0
INFO 2026-05-25 11:25:57,136 django.server "GET /static/js/shop.js HTTP/1.1" 304 0
INFO 2026-05-25 11:25:57,193 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 11:26:00,900 django.server "GET /profile/ HTTP/1.1" 200 10477
INFO 2026-05-25 11:26:00,941 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 11:26:18,221 django.server "GET /faq/ HTTP/1.1" 200 30298
INFO 2026-05-25 11:26:18,288 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 11:26:30,376 django.server "POST /api/chat/ HTTP/1.1" 200 80
INFO 2026-05-25 11:27:00,602 django.server "GET /contact/ HTTP/1.1" 200 12970
INFO 2026-05-25 11:27:00,653 django.server "GET /static/css/contact.css HTTP/1.1" 200 11976
INFO 2026-05-25 11:27:00,705 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 11:27:13,507 django.server "GET /services/ HTTP/1.1" 200 21074
INFO 2026-05-25 11:27:13,541 django.server "GET /static/css/services.css HTTP/1.1" 304 0
INFO 2026-05-25 11:27:13,600 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 11:27:19,566 django.server "GET /contact/ HTTP/1.1" 200 12970
INFO 2026-05-25 11:27:19,615 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 11:27:21,159 django.server "GET /services/ HTTP/1.1" 200 21074
INFO 2026-05-25 11:27:21,206 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 11:27:34,813 django.server "GET /shop/ HTTP/1.1" 200 15241
INFO 2026-05-25 11:27:34,864 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 11:27:35,910 django.server "GET /home/ HTTP/1.1" 200 14597
INFO 2026-05-25 11:27:35,958 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 12:05:22,490 django.utils.autoreload Watching for file changes with StatReloader
INFO 2026-05-25 12:06:13,308 django.server "GET / HTTP/1.1" 302 0
INFO 2026-05-25 12:06:13,506 django.server "GET /home/ HTTP/1.1" 200 14597
INFO 2026-05-25 12:06:13,556 django.server "GET /static/imgs/iwm.png HTTP/1.1" 200 11469
INFO 2026-05-25 12:06:13,561 django.server "GET /static/css/base.css HTTP/1.1" 200 22082
INFO 2026-05-25 12:06:13,573 django.server "GET /static/css/home.css HTTP/1.1" 200 16655
INFO 2026-05-25 12:06:13,573 django.server "GET /static/css/item_cart.css HTTP/1.1" 200 9827
INFO 2026-05-25 12:06:13,573 django.server "GET /static/css/fa/css/all.min.css HTTP/1.1" 200 73621
